kepid,koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_incl,koi_model_snr,koi_count,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_srad,koi_smass,koi_kepmag
5471192,non-candidate,12.4262889,141.4617,0.879,18.764,94.2,70.89,20.5,1,0.3649,6246,4.433,1.092,1.18,14.285
11904704,candidate,0.565713361,131.66357,0.23,0.954,86.4,87.06,11.6,1,0.8917,5220,4.48,0.881,0.855,14.722
8312852,non-candidate,7.44042933,134.76331,0.968,2.991,547.3,81.69,34,1,0.0326,5815,4.54,0.877,0.973,15.24
11154043,non-candidate,4.52977632,136.1237,0.968,26.752,1582.2,30.81,55.2,1,0.7345,8912,4.05,2.299,2.164,11.991
2438406,non-candidate,262.71162,134.3692,0.019,7.72,1449,90,7,1,0.681,5398,4.375,0.99,0.847,16.546
9471268,candidate,6.76690759,136.61633,0.648,1.7062,249.3,88.43,29.7,3,0.4295,5103,4.558,0.789,0.82,13.693
10155029,candidate,2.131660527,133.13431,0.036,1.8585,32.2,89.76,15.7,1,0.4487,5849,4.426,0.997,0.967,11.893
4845862,non-candidate,2.44926655,132.82121,0.253,2.988,108.2,87.64,10.7,1,0.3891,4840,4.551,0.749,0.727,15.238
3847708,non-candidate,3.741231778,171.70626,0.25,2.469,419,88.75,66.6,1,0.6367,5206,4.598,0.767,0.861,13.936
4670361,candidate,631.56889,145.0148,0.636,14.37,789,89.87,20.7,1,0.7725,6382,4.432,1.059,1.104,14
5272878,candidate,6.365839713,171.13575,0.524,2.9721,780.7,87.92,70.8,1,0.1852,5776,4.554,0.849,0.939,15.09
9002278,candidate,122.3858681,150.41158,0.101,7.123,711.1,89.96,46.3,5,0.5096,4926,4.653,0.662,0.727,13.725
3858919,non-candidate,25.9522913,154.8689,0.142,10.977,557.8,89.55,14,1,0.1786,5692,4.547,0.866,0.965,15.999
9947653,candidate,37.9043889,163.7386,0.473,11.638,98.2,88.78,13.9,2,0.2103,5303,3.87,1.964,1.042,13.726
6587105,candidate,33.878639,160.21869,0.923,6.194,700.1,87.23,27.9,1,0.5916,5533,4.348,1.072,0.933,15.16
11415243,candidate,168.81133,211.43982,0.083,6.582,614.4,89.98,15.3,1,0.4856,4798,4.62,0.707,0.771,14.061
12458817,candidate,15.09984259,140.82,0.9711,0.222,484.8,89.95,6.7,1,,5191,4.615,0.65,0.635,15.37
9777087,non-candidate,19.226055,132.6309,0.2579,2.949,3266,89.95,10.1,2,,5193,4.689,0.621,0.687,17.065
8652999,non-candidate,15.160166,136.55982,0.228,5.856,307.9,89.33,26.1,1,0.7277,5940,4.3,1.191,1.03,13.59
5026023,non-candidate,1.99638423,131.5598,0.223,2.4,29.4,87.96,6.2,1,0.948,6249,4.428,1.076,1.13,14.099
7430034,candidate,49.6220669,137.10149,0.939,7.222,505.5,87.52,47.6,1,0.4971,5938,4.331,1.184,1.097,13.429
9910828,non-candidate,8.48032079,135.85214,0.004,5.791,170.7,89.98,14.7,1,0.9965,5415,4.556,0.728,0.695,14.879
5779606,non-candidate,142.2040011,140.9358759,,3,,,,1,,,,,,13.854
6960445,non-candidate,5.07437786,171.56544,1.21,5.942,605.7,53.96,86.6,1,0.9813,5661,4.48,0.919,0.929,13.842
11124436,candidate,13.9482197,132.7505,0.197,7.686,119.4,89.18,14.5,1,0.6947,5529,3.808,2.346,1.291,14.305
12366084,candidate,11.37936986,133.84992,0.911,2.6255,1023.5,86.8,37.9,3,0.2364,5714,4.428,1.015,1.007,15.367
11918793,non-candidate,38.35312,167.6337,0.017,2.9,3090,89.99,8.6,1,0.9687,5979,4.449,1.004,1.033,15.457
3858704,non-candidate,3.00363219,135.64129,0.727,3.732,101.2,80.46,38.5,1,0.1567,6309,4.217,1.32,1.046,12.476
9475552,candidate,6.56606941,134.49512,0.687,1.8455,402.4,88.08,25.8,2,0.2933,4818,4.481,0.856,0.809,14.975
8288947,candidate,3.75574267,133.4333,0.127,2.2911,417.4,89.43,27.9,1,0.3908,5311,4.588,0.788,0.884,15.764
6462863,candidate,10.42367744,138.009041,0.005,5.2257,777.3,89.98,204.4,4,0.5822,6181,4.234,1.331,1.106,12.205
11442793,candidate,59.7371443,158.95974,0.005,8.0006,566.4,89.99,43.5,7,0.3868,5970,4.317,1.2,1.089,13.804
8543100,candidate,7.56052209,134.47889,0.022,3.8573,659.8,89.92,34.6,1,0.8914,5895,4.503,0.94,1.026,15.986
5436502,candidate,6.15560285,134.81656,0.235,4.9843,285,88.56,35.1,5,0.7589,5739,4.191,1.384,1.083,15.084
9205938,candidate,108.593113,173.75198,0.007,7.989,338.2,90,24.3,2,0.5701,5678,4.409,0.921,0.794,14.033
3130548,non-candidate,0.878855771,131.49524,0.41,1.1014,269.7,85.88,25.3,1,0.8532,5727,4.438,0.937,0.877,14.853
8226050,candidate,18.3848331,135.4745,0.711,3.545,151.8,88.57,10.3,2,0.8251,5083,4.468,0.872,0.815,14.685
8812045,candidate,32.715906,135.9204,0.25,10.79,135.7,89.37,13.1,1,0.9123,5527,3.627,3.192,1.574,14.462
4544670,candidate,34.84398644,172.633252,0.934,2.9315,4523.6,88.92,76.8,1,0.1475,5509,4.482,0.871,0.84,15.684
12506417,non-candidate,283.72675,392.671,0.3461,15.49,84.6,89.95,9.3,1,,6496,4.301,1.257,1.153,12.768
5651829,non-candidate,0.772152075,132.2074,1.009,1.78,43.6,26.08,13.6,1,0.9055,5951,3.787,2.08,0.967,13.308
6381846,candidate,4.16696628,169.715517,0.022,2.7535,877.7,89.89,80.1,3,0.966,5456,4.45,0.943,0.914,14.883
4665991,non-candidate,1.12401084,131.64952,0.297,3.052,43.6,83.86,10,1,0.3714,5941,4.519,0.911,1.001,14.665
7888863,candidate,74.624063,194.3704,0.019,8.881,346.9,89.98,11,1,0.7777,6187,4.499,0.937,1.011,15.335
4949214,non-candidate,0.922030594,132.076361,1.242,4.367,13859,41.24,331.7,1,-1,6484,4.386,1.153,1.178,14.351
7889486,non-candidate,24.2416103,155.0323,0.069,5.137,323.4,89.89,10.8,2,0.154,5763,4.527,0.904,1.002,15.752
5547424,non-candidate,276.5416798,174.8709449,,7.76,,,,1,,,,,,15.999
6422155,candidate,14.62709685,136.23467,0.945,4.097,396.4,84.97,22.7,4,0.2256,5527,4.376,1.054,0.964,14.532
5471059,non-candidate,12.4249559,141.5823,0.174,16.332,110.4,88.28,17.6,2,0.3558,5524,4.54,0.847,0.908,14.72
5471059,non-candidate,2.636899795,132.07629,1.519,0.9105,426.2,74.29,27.6,2,0.8169,5524,4.54,0.847,0.908,14.72
5095082,candidate,20.6579443,145.6348,0.188,8.798,98.2,89.39,14.1,1,0.776,5468,4.171,1.306,0.923,14.216
9171886,non-candidate,369.7985,173.3282,0.1382,12.564,1106.4,89.95,11.1,1,,5680,4.582,0.757,0.797,15.696
6962901,non-candidate,0.977170246,132.23783,0.646,3.4842,151.1,69.53,94.5,1,0.6681,5596,3.48,3.938,1.707,12.439
7955301,non-candidate,15.32763411,134.92291,1.204,6.0662,17749,84.92,117,1,0,4830,2.987,6.784,1.628,12.672
8715589,candidate,7.62210397,138.65231,0.323,1.902,146.1,89.37,9.2,1,0.9507,5222,3.556,3.162,1.312,13.629
7269974,candidate,13.69942266,171.48036,0.03,4.3409,1292.9,89.93,120,2,0.1226,5541,4.332,1.089,0.929,14.619
7877820,non-candidate,9.449438672,136.025779,1.243,5.5479,12867,81.21,231.4,1,0.1234,6558,4.167,1.431,1.096,13.099
3848972,non-candidate,0.741057213,131.947273,1.26,1.05299,1996.3,58.26,251.9,1,0.9298,5496,4.592,0.776,0.869,14.489
7610663,candidate,3.03196812,133.98825,0.287,1.723,81.5,88.74,15.8,1,0.2508,5755,4.402,0.993,0.909,13.421
8890996,non-candidate,1.50650745,132.98683,0.677,2.622,27.8,78.38,14.4,1,0.4912,6839,4.003,2.02,1.497,12.491
5307990,non-candidate,0.98762513,131.97212,0.547,1.127,28.6,84.48,14.8,1,0.6736,9456,4.172,2.022,2.213,12.234
3003019,non-candidate,0.502622858,131.61123,0.693,3.085,146,55.94,41.1,1,0.9993,6029,4.385,1.098,1.065,14.564
3858804,non-candidate,25.9525478,174.84275,1.228,21.328,478.4,61.31,57,1,0.3721,5211,3.715,2.721,1.401,13.778
6153201,non-candidate,0.530300102,354.985736,1.2507,2.8502,3040,26.93,207.4,1,,6184,4.448,1.038,1.1,15.435
3230206,non-candidate,7.04715073,132.7471,0.272,1.434,282.5,89.58,9.8,1,0.2546,5941,4.519,0.911,1.001,15.583
4645833,non-candidate,0.743495989,132.18904,1.144,2.255,172.8,21.75,26,1,0.9952,5345,4.639,0.686,0.747,15.222
11254382,candidate,2.05388477,133.73432,0.282,2.1635,546.7,87.74,50,1,0.7341,5632,4.282,1.176,0.965,15.269
3443790,non-candidate,1.665784138,133.863028,1.27,1.8946,2006.2,62.29,148,1,0.8839,6261,3.686,2.789,1.378,11.84
12116489,candidate,12.3860474,132.8175,0.538,2.604,151.3,89.01,9.1,3,0.0349,5121,4.457,0.888,0.822,14.773
10464050,candidate,4.469754641,131.84402,0.494,1.813,553.9,88.32,37.1,1,0.0943,5988,4.507,0.934,1.021,14.769
8885673,non-candidate,1.228721184,133.49967,0.208,1.041,465.6,88.68,26.4,1,0.9049,4897,4.542,0.764,0.742,15.76
6345732,candidate,20.2642023,135.27919,0.914,4.664,185.3,86.42,19.9,2,0.3645,5937,4.251,1.291,1.084,13.701
8210721,non-candidate,22.67314568,138.145641,0.605,6.6324,65411,88.78,912,1,-1,5619,4.269,1.153,0.901,14.274
7376983,candidate,3.64830183,355.39128,0.063,1.9985,371.7,89.75,19.9,4,0.8901,4769,4.622,0.714,0.799,15.505
9636559,non-candidate,10.63630585,139.783159,0.398,5.17212,216060,88.95,1419,1,0.0877,6781,4.221,1.345,1.097,17.035
1575873,non-candidate,0.629001455,131.55662,0.365,1.263,14.7,84.2,9.4,1,0.3752,6739,3.948,2.059,1.375,11.283
3438975,non-candidate,2.976020742,171.65845,0.721,3.73,114.9,80.57,60.6,1,0.9988,5947,3.939,1.796,1.023,12.302
7619236,candidate,562.1725914,185.968547,0.7801,9.8841,5877.8,89.95,208.4,1,,5589,4.229,1.289,1.026,13.916
11176166,candidate,9.8788502,134.3829,0.732,2.951,454.7,87.7,13.4,2,0.572,6477,4.361,1.148,1.102,14.496
8773015,candidate,6.31915999,134.14866,0.575,3.465,34.4,87.14,9.8,2,0.8461,6254,4.019,1.706,1.11,13.096
5709906,non-candidate,3.39155966,134.1211,0.182,3.87,28.4,88.43,8.2,1,0.8588,5896,4.516,0.914,1,13.773
9842890,non-candidate,4.9883872,358.2335,0.939,9.142,638.2,62.07,52.9,1,0.8584,5819,4.565,0.823,0.91,15.752
9580992,candidate,37.8034121,155.37719,0.968,4.641,678.1,87.52,20.2,1,0.342,5329,4.572,0.819,0.912,15.191
3234843,candidate,10.61368712,140.85316,0.024,3.498,559.8,89.94,18.9,2,0.1322,5815,4.54,0.877,0.973,15.855
5992210,non-candidate,0.641069613,132.14101,0.061,1.033,78.6,89.27,10.5,1,0.8764,6077,4.451,0.961,0.953,14.098
8326342,candidate,14.4079035,142.02803,1.226,2.524,3058,86.12,7.7,1,0.5391,5440,4.617,0.728,0.814,14.599
8178616,non-candidate,1.01884975,132.0857,0.2737,3.233,30.9,83.65,14.8,1,,6068,4.568,0.829,0.926,13.948
2854181,candidate,101.1323475,210.18316,0.057,4.366,1502.9,89.98,25.7,2,0.3437,5492,4.389,1.016,0.921,15.331
11296798,non-candidate,677.35794,234.634,0.8359,9.698,322.4,89.95,11.2,1,,6335,3.593,3.523,1.774,10.808
10155321,non-candidate,0.71059239,132.08465,0.9638,4.92,280.6,18.91,22.8,2,,7454,4.107,1.853,1.602,13.362
3344419,non-candidate,0.651784374,133.111707,1.224,2.0141,2779.3,40.22,195.2,1,-1,5555,4.375,1.061,0.975,14.997
7456001,candidate,40.0686713,151.80901,0.029,5.8875,970.9,89.97,62,1,0.823,6026,4.411,0.992,0.924,14.683
11904835,candidate,9.4640413,138.45,0.048,6.999,209.9,89.74,9.4,1,0.8999,5968,4.534,0.881,0.97,15.807
6867555,candidate,7.5017934,138.8271,0.286,4.271,134.8,88.74,9.8,2,0.8502,6321,4.417,1.125,1.207,15.438
6974867,non-candidate,0.887691177,132.36711,0.419,1.644,37.3,83.72,20.8,1,0.8497,5500,3.775,2.491,1.348,12.386
8552587,non-candidate,1.061935973,131.723748,1.19,3.3177,337.9,23.81,101.2,1,0.9261,6274,4.434,1.062,1.115,14.126
8975776,non-candidate,224.469892,230.1638,0.2691,2.952,458.6,89.95,5.5,1,,5911,4.337,1.091,0.944,14.918
8106112,non-candidate,316.57747,236.5015,0.2569,14.64,269.1,89.95,10.2,1,,5822,4.529,0.898,0.994,15.246
3644505,non-candidate,119.72007,175.8762,0.025,9.48,115.6,89.99,9,1,0.0052,5963,4.321,1.176,1.056,13.59
11520465,candidate,91.240335,155.7237,0.1436,2.314,206.1,89.95,5.7,1,,6493,4.305,1.205,1.065,13.89
6364307,non-candidate,5.2435703,132.7496,1.145,15.864,228.5,23.19,25.1,1,0.9268,5558,4.621,0.722,0.822,15.829
9471974,candidate,49.18394185,141.911924,0.035,11.3364,1646.2,89.94,355.7,2,0.0115,5626,3.907,2.057,1.247,12.654
10600955,candidate,65.6480892,173.30166,0.949,5.746,588.7,88.43,22,1,0.3006,5565,4.251,1.246,1.008,14.872
8685497,candidate,4.4096675,132.45003,0.814,2.1418,132.7,85.07,26.4,1,0.547,5836,4.347,1.166,1.1,13.574
4742420,candidate,205.41415,295.6538,0.0856,10.26,283.8,89.95,7.9,2,,6123,4.465,0.991,1.04,15.416
8409588,non-candidate,1.360834768,169.709729,1.008,1.4886,1570.5,69.05,169.8,1,0,6215,4.543,0.872,0.968,13.591
11126381,candidate,33.7888028,153.65384,0.078,5.496,649.2,89.91,36,1,0.8032,6202,4.436,1.062,1.122,13.631
8753896,candidate,3.24417541,132.94014,0.761,1.992,371.9,84.86,18,3,0.8856,5094,4.469,0.87,0.813,15.77
5610698,non-candidate,4.132521615,132.892463,0.877,12.4949,156250,74.77,440,1,0,6567,4.045,1.636,1.084,13.894
5513648,candidate,32.85862571,133.51202,0.955,3.1483,162.8,88,36.4,1,0.3051,5899,4.135,1.414,0.995,10.77
9813678,non-candidate,0.505079006,131.930776,1.184,1.36737,28078,62.83,665.5,1,0.999,5398,3.822,1.843,0.821,15.992
10091257,non-candidate,1.70192371,131.955498,0.906,3.0271,49833,77.2,351.1,1,0,5826,4.273,1.262,1.091,12.533
5473535,non-candidate,1.673662758,131.67166,1.186,2.3135,316.4,43.69,33.4,1,0.764,6444,4.433,1.053,1.094,14.576
5529385,candidate,215.732414,294.363,0.4046,1.915,208.2,89.95,7.3,1,,5790,4.479,0.856,0.804,13.372
3542928,non-candidate,484.172005,545.2208,0.3737,4.566,518.2,89.95,11.3,1,,5858,4.456,1.04,1.126,13.881
6448890,candidate,10.5007712,135.6479,0.034,14.522,183.4,89.66,45.3,2,0.9548,4838,3.299,4.361,1.381,12.44
7368103,non-candidate,2.182515126,132.354186,0.968,6.8413,114930,71.39,861.6,1,0.794,8051,3.966,2.347,1.856,13.419
7213311,candidate,285.374561,311.29883,0.018,4.865,482.3,90,13.7,1,0.6298,5142,3.47,2.756,0.817,13.863
9334893,candidate,31.8055128,150.6791,0.476,3.979,141.7,89.5,10.9,3,0.2746,4729,4.726,0.525,0.534,13.831
10063802,candidate,120.0183551,134.18742,0.58,11.637,886,89.5,46.1,1,0.3566,6469,4.253,1.467,1.406,13.256
8262210,non-candidate,1.613001111,178.52846,0.448,2.394,104.1,84.54,19.3,1,0.7811,5580,4.223,1.205,0.886,13.945
6867155,candidate,235.9986399,208.399822,0.778,8.2284,20715,89.76,271.8,1,0.637,4245,4.627,0.657,0.666,15.172
5530881,non-candidate,5.082523739,132.9614122,0.269,5.04732,276280,88.64,5286.2,1,-1,6507,4.343,1.145,1.049,13.508
6383821,candidate,27.07237655,139.1127,0.015,6.9592,514.2,89.97,44,1,0.4189,5936,4.501,0.965,1.075,14.556
5025217,non-candidate,1.78752921,132.4646,0.064,5.315,62.9,88.62,16,1,0.8775,6286,3.056,7.342,2.233,11.8
6362386,non-candidate,4.592401261,133.139791,0.272,4.96038,87426,88.24,5784.8,1,0.1515,7201,4.138,1.724,1.488,12.93
6062088,candidate,3.162692075,169.64186,0.716,1.9529,503.7,85.47,75.4,3,0.1701,5821,4.355,1.085,0.972,13.989
9114508,non-candidate,256.45616,141.7586,0.779,35.35,17283,89.02,14.4,1,-1,4070,4.628,0.646,0.645,15.745
10844823,candidate,362.13187,369.541,0.397,5.59,849,89.95,8.2,1,0.36,5176,4.567,0.766,0.79,15.313
3654950,non-candidate,4.067371428,134.316022,1.51,5.8962,63447,74.86,1094.6,1,0,5385,4.532,0.75,0.698,15.858
10290666,candidate,6.86674226,135.3543,0.405,4.216,47.2,87.98,12.3,2,0.7914,5914,4.396,1.135,1.172,13.046
6878240,candidate,135.4978256,233.6923,0.804,6.769,5038.1,89.58,73.2,2,0.738,5307,4.572,0.757,0.782,15.996
6786348,candidate,26.964501,145.34426,0.006,3.792,601.7,89.99,20.1,1,0.315,5754,4.534,0.905,1.021,15.789
11872139,non-candidate,1.75649346,132.01087,0.242,3.429,27.5,86.41,13.3,1,0.8212,6619,3.718,3.05,1.771,13.306
8959240,candidate,317.009388,183.1035,0.2991,3.013,326.9,89.95,7.5,1,,5066,3.787,2.27,1.15,13.555
7515670,non-candidate,2.30367952,133.76909,0.964,3.0898,136.4,61.68,18.9,2,0.8858,6191,4.546,0.865,0.961,15.206
9892816,candidate,26.2347447,141.99379,0.985,3.536,196.5,86.14,22,4,0.1992,6297,4.26,1.369,1.247,13.147
3222680,non-candidate,2.31164074,132.12133,0.252,2.317,488.7,88.09,24.6,1,0,4883,2.439,18.427,3.402,13.041
3230805,candidate,3.91679553,133.60274,0.007,2.072,161.3,89.97,13.2,2,0.2712,4889,4.637,0.686,0.759,14.976
9549472,non-candidate,15.71378722,132.0981464,0.762,11.3122,60384,85.87,3602,1,0.3458,5843,4.399,1.006,0.924,14.049
6428700,candidate,8.20396958,169.69138,0.823,2.9667,1024.4,86.43,54.4,2,0.5107,5015,4.499,0.826,0.785,15.376
8378278,candidate,28.406342,133.0507,0.2208,2.598,223.6,89.95,5.4,1,,6085,4.474,0.936,0.952,15.423
4679314,non-candidate,3.84835742,133.25649,0.671,10.18,84.2,73.2,32.8,1,0,5709,4.57,0.798,0.863,13.656
8192861,non-candidate,0.552141897,131.77199,1.091,4.985,105.6,6.88,42.8,1,,5952,4.486,0.904,0.913,13.866
5475641,non-candidate,1.069842837,132.4449,0.001,5.275,540.3,89.95,65.2,1,0.9383,4999,4.523,0.786,0.752,14.298
9288237,candidate,7.49133777,135.31257,0.013,6.315,34.5,89.92,14.4,1,0.3419,6177,3.993,1.71,1.051,12.277
11612241,non-candidate,4.5647147,133.0763,0.647,13.395,99.3,72.61,18,1,0.8903,5953,4.433,0.99,0.968,14.095
6960456,non-candidate,5.07442951,171.55916,0.53,4.064,250.2,86.33,26.7,1,0.9881,5448,4.562,0.857,0.977,14.789
3110177,candidate,3.39904814,134.6684,0.596,2.922,69.6,85.3,8.1,1,0.1005,5766,4.444,0.929,0.876,14.803
11442793,candidate,7.00821787,137.67164,0.156,3.812,116.4,89.36,19.2,7,0.337,5970,4.317,1.2,1.089,13.804
10464199,candidate,198.11309,175.3243,0.1542,15.59,53.3,89.95,8.3,1,,6163,4.144,1.486,1.122,11.909
9641031,non-candidate,1.089077111,132.024245,0.63,3.8834,304070,79.13,476.6,1,-1,6126,4.285,1.176,0.972,9.177
8216763,candidate,13.2965044,136.5669,0.902,5.68,133.4,83.76,9.1,3,0.1588,4352,4.671,0.613,0.64,15.073
3848919,non-candidate,0.52363021,131.7669254,0.549,3.45121,367100,74.92,1948.2,1,-1,5407,4.535,0.745,0.694,13.901
7050060,non-candidate,22.0425953,134.1281,1.191,61.2018,348,25.78,90.4,1,0.3172,5974,4.216,1.26,0.953,12.999
10407482,candidate,6.30558387,131.53058,0.601,2.619,193.1,87.71,9.5,1,0.7334,4934,3.927,1.756,0.952,15.056
9602613,candidate,4.61225043,133.86134,0.012,2.695,29.1,89.95,13.7,2,0.717,5495,4.442,0.961,0.932,11.83
6307000,candidate,1.002591901,131.65849,0.312,1.247,143.2,86.99,11.1,1,0.5409,4893,4.574,0.739,0.746,15.79
9966219,candidate,326.6708,327.7185,0.6133,10.84,386.4,89.95,10.8,2,,5896,4.343,1.072,0.924,14.388
10161534,non-candidate,198.232389,294.73515,0.0297,1.919,416.4,89.95,5.7,1,,6263,4.382,1.113,1.084,13.991
9415172,candidate,9.94602357,171.70192,0.035,3.3862,994.5,89.91,51,3,0.9597,5344,4.365,1.013,0.867,15.596
8168187,candidate,35.502865,150.4186,0.783,8.149,115.9,87.89,11,2,0.8581,5528,3.892,1.839,0.962,14.31
4150390,non-candidate,55.25178622,144.456513,0.978,6.094,39874,89.06,585,1,0.4114,5793,4.561,0.832,0.921,15.807
8613769,candidate,540.39267,196.0854,0.3683,9.233,1780,89.95,15.1,1,,5693,4.551,0.856,0.95,15.959
9963524,candidate,2.79590004,132.72971,0.638,2.056,383.7,85.58,16.3,4,0.4233,5244,4.538,0.81,0.826,13.749
4449034,non-candidate,38.13853099,180.43748,1.231,3.8617,1230.2,86.95,58.9,1,0.9618,6481,3.861,2.343,1.456,13.592
7769072,non-candidate,0.60886299,132.0506751,1.294,1.27896,2019.5,47.3,457.8,1,0.9846,5022,3.311,4.167,1.298,13.886
10358759,candidate,10.3392408,170.38549,0.15,3.075,1184.6,89.67,51.4,2,0.9042,5730,4.545,0.87,0.968,15.282
12253769,candidate,20.5512722,141.087,0.946,4.639,191.2,85.71,20,1,0.0094,5401,4.464,0.918,0.894,13.55
7287995,candidate,12.03987488,181.22536,0.286,2.7363,1250.6,89.51,57.6,3,0.7081,4261,4.641,0.633,0.64,15.019
5031857,candidate,24.81097206,156.506971,0.039,3.2245,2090.8,89.96,123.9,2,0.1363,6086,4.511,0.921,1.003,14.373
5021732,non-candidate,15.03946452,144.137252,0.998,5.39796,66877,87.28,1133.5,1,-1,6410,4.329,1.178,1.077,13.623
3756264,candidate,7.36272124,136.86143,0.253,1.3287,429.3,89.65,17.8,1,0.1289,5868,4.53,0.894,0.987,14.941
7509886,candidate,6.0404622,172.59327,0.508,1.98,241,88.58,14.9,2,0.761,5297,4.578,0.825,0.938,13.283
9388479,candidate,9.467821474,178.415842,0.081,2.4327,2237,89.85,124.7,2,0.0813,3582,4.807,0.458,0.491,15.073
7542813,candidate,16.8600805,139.84916,0.682,5.557,273.4,87.77,22.4,1,0.7675,6205,4.419,0.973,0.906,14.989
3836453,non-candidate,1.540395781,131.99631,0.062,1.6305,173.4,89.51,46.6,1,0.7775,4955,4.592,0.735,0.771,12.057
10471621,candidate,10.27127527,135.17631,0.046,3.029,343.5,89.9,17.5,2,0.6387,4405,4.732,0.511,0.513,15.439
6850504,candidate,10.85409593,138.608031,0.422,3.7768,1034.4,88.83,252.8,5,0.3178,5465,4.449,0.925,0.876,12.498
9880467,non-candidate,8.97349999,171.03075,0.56,3.1408,935.1,88.3,44.1,2,0.0402,4751,2.52,11.536,1.606,12.96
5305399,non-candidate,322.48381,189.1585,0.938,22.99,1023.4,88.86,27,1,0.3698,5968,4.534,0.881,0.97,14.76
7416306,candidate,137.396194,158.9242,0.525,17.61,155.4,89.42,13.2,1,0.6261,5425,3.704,2.655,1.304,13.668
3559935,candidate,29.9111886,194.71129,0.041,6.6436,942,89.93,50.8,2,0.3095,5275,4.397,0.969,0.855,14.424
6187888,non-candidate,0.789171236,132.12333,0.417,1.734,73.4,82.65,9,1,0.9572,4776,4.516,0.811,0.788,15.352
6938264,non-candidate,1.121634781,132.31311,0.409,1.155,71.5,86.59,14.8,1,1,4518,4.589,0.72,0.735,13.958
10471621,candidate,39.7557642,150.60745,1.219,1.958,621.8,88.25,10.2,2,0.9985,4405,4.732,0.511,0.513,15.439
4150539,non-candidate,94.219289,196.1952,0.173,24.312,1025.9,89.67,37.6,2,0.5851,4641,4.589,0.694,0.682,15.703
2854914,candidate,83.4463485,158.68061,0.058,6.536,503,89.97,36.1,2,0.875,5952,4.287,1.225,1.059,13.703
1721157,candidate,3.44928111,133.38221,0.534,1.424,237,88.08,9.7,1,0.8232,5119,4.591,0.781,0.879,15.144
7730747,candidate,4.034914368,172.257813,0.965,1.7874,800.1,81.5,92.6,1,0.7271,5548,3.964,1.793,1.079,13.831
4852528,candidate,9.521644639,177.484839,0.023,2.3569,1491.3,89.96,79.2,5,0.659,4041,4.697,0.567,0.584,14.804
5088536,candidate,87.5177787,201.15451,0.983,2.55,136.5,89.16,12.2,3,0.3603,5903,4.304,1.137,0.95,11.529
7380829,non-candidate,3.17463577,132.24293,1.059,10.988,405.9,27.21,83.1,1,0.3949,5999,4.417,0.996,0.945,14.934
10385708,non-candidate,345.7671,320.3812,0.391,15.38,212.7,89.86,12.3,1,0.1903,5845,4.024,1.702,1.115,11.153
8739209,non-candidate,3.6972959,131.753,0.995,21.335,19.7,12.18,23.6,1,0.4241,6313,4.12,1.594,1.22,11.956
2165352,non-candidate,0.7906069,132.077067,1.198,3.3996,689.2,23.05,133.3,1,0.964,4994,4.62,0.72,0.803,14.469
6792908,candidate,10.778313,136.6142,0.591,5.256,90.7,87.36,12.5,1,0.9453,6726,4.262,1.258,1.054,13.264
11757422,non-candidate,1.81993557,132.52714,0.768,2.43,109.1,78.49,10.1,1,0.153,4205,4.668,0.578,0.567,15.435
4059887,non-candidate,1.018347376,131.69633,0.654,4.386,47.8,65.43,33.3,1,0.92,5858,3.729,2.638,1.358,12.905
4844367,candidate,17.1622587,148.6441,1.201,4.668,312.2,78.38,11.7,1,0.7935,5729,4.509,0.939,1.037,14.841
8552202,candidate,3.886655224,169.73814,0.649,3.1646,581.6,85.02,48.1,1,0.0989,5662,4.61,0.738,0.813,15.371
5103998,non-candidate,174.7697122,172.472322,1.036,2.3569,68139,89.9,100.4,1,0,5704,4.575,0.804,0.897,15.549
8749844,non-candidate,361.51099,249.7333,0.443,4.868,235.9,89.95,9.3,1,0.1247,9492,3.619,4.298,2.806,12.973
10662021,non-candidate,1.23140522,131.7715,0.412,3.338,51.3,81.15,10.8,1,0.5796,5600,4.32,1.118,0.951,15.149
8672910,candidate,39.6431552,206.596798,0.062,6.5292,15664,89.93,690.3,2,0.1559,5231,4.455,0.9,0.844,15.011
6381846,candidate,11.46347165,137.38521,0.103,2.599,1048.6,89.83,56.5,3,0.6605,5456,4.45,0.943,0.914,14.883
4861527,non-candidate,25.7054557,156.66709,0.722,6.059,266.3,88.22,27.6,1,0.9955,6326,4.459,1.001,1.047,13.859
9077124,candidate,3.166353562,170.966145,0.032,3.3129,1473.4,89.76,128.3,1,0.9072,6007,4.47,0.998,1.072,15.603
3098194,non-candidate,30.47651885,136.972882,0.6,10.2264,326630,88.99,1347.9,1,-1,5527,4.315,1.073,0.867,13.901
10843590,candidate,46.9026431,154.30327,0.645,3.9264,821.3,89.49,40.6,2,0.0587,5402,4.452,0.865,0.774,14.262
12418816,non-candidate,0.760935268,131.6357605,0.527,2.77023,370600,81.14,1289,1,-1,4675,4.74,0.511,0.523,12.402
9941136,candidate,376.24253,392.8316,0.328,4.064,185.7,89.95,6.3,1,,5916,4.463,0.96,0.976,13.772
8180020,non-candidate,5.803127153,136.101253,0.006,4.9041,58570,89.97,639.3,1,0,5533,4.577,0.795,0.876,15.896
5460434,candidate,50.563697,145.8658,0.779,5.381,50.5,89.03,6.8,1,0.7315,6759,4.018,2.022,1.552,10.948
